endpoint,seed,feature,level_type,level,n,raw_mae,primary_mae,baseline_mae,graph_mae,delta_baseline_minus_primary,raw_to_primary_gap_closed,primary_shift_abs,baseline_shift_abs
KI,23,context_class,transition,organism_only->tissue_based,227,0.37382225395773594,0.20213475293805624,0.2004325366927191,0.2050721217376861,-0.0017022162453371459,0.4592757632858598,0.19317149322688118,0.19349057840843514
KI,23,context_class,transition,subcellular_fraction->organism_only,11,0.13388039067528917,0.13310980343981882,0.13385825242665714,0.13384624433111886,0.0007484489868383182,0.005755788667657249,0.0023010039459350003,0.001630903292458105
KI,23,context_class,transition,subcellular_fraction->subcellular_fraction,4,0.0,0.00013774751296846688,8.881784197001252e-16,4.440892098500626e-16,-0.0001377475129675787,-137747512.96846688,0.00013774751296846688,8.881784197001252e-16
KI,23,context_class,transition,subcellular_fraction->tissue_based,4,0.27422631502531525,0.27244653225539395,0.27422631502531525,0.26433863297019666,0.001779782769921301,0.006490196864429294,0.001779782769921301,0.0
KI,23,context_class,transition,tissue_based->organism_only,227,0.37382225395773594,0.20455109350743178,0.20461233428895412,0.20808228119172104,6.124078152233703e-05,0.4528118876235812,0.19090007691340685,0.1928327947410392
KI,23,context_class,transition,tissue_based->subcellular_fraction,4,0.27422631502531525,0.2724465322553944,0.27422631502531525,0.2643386329701971,0.0017797827699208568,0.0064901968644276746,0.001779782769921745,0.0
KI,23,context_class,transition,tissue_based->tissue_based,250,0.4087420145470354,0.3341907581546652,0.33747224947013565,0.33158919027887396,0.003281491315470453,0.1823919581034196,0.10778236085622098,0.11150728184219925
KI,23,readout_class,same_vs_different,different,8006,0.4113772950826344,0.30821136066046984,0.3096604588423939,0.3062869234800077,0.001449098181924069,0.250781789990236,0.15129553436036391,0.15983400386368035
KI,23,readout_class,same_vs_different,same,43372,0.2020654695639762,0.14270073535588237,0.1453199916632286,0.15172173466933614,0.0026192563073462183,0.29378960361804063,0.14443851758763449,0.148641761851037
KI,23,readout_class,transition,absorbance_color->absorbance_color,632,0.06035726438665507,0.05640426307669433,0.055611873157961685,0.05599886098755527,-0.000792389918732643,0.06549338095638985,0.005474707775427558,0.00574247199713781
KI,23,readout_class,transition,absorbance_color->binding,28,0.7202450840352724,0.7305140605392216,0.7274993431628938,0.7320534372953146,-0.003014717376327858,-0.01425761415324884,0.013159051903532695,0.009886897079431562
KI,23,readout_class,transition,absorbance_color->enzyme_activity,53,0.7236139226041407,0.686328758656652,0.6856895661343075,0.6786570680231743,-0.0006391925223444561,0.0515263219553694,0.08545251016153177,0.09235949691100431
KI,23,readout_class,transition,absorbance_color->fluorescence,10,0.0,4.86410352677602e-05,1.0658141036401502e-15,8.881784197001252e-16,-4.864103526669439e-05,-48641035.2677602,4.86410352677602e-05,1.0658141036401502e-15
KI,23,readout_class,transition,absorbance_color->not_extracted,1237,0.6633104533815045,0.5695924822447633,0.5710313477283513,0.5642930346443605,0.0014388654835879588,0.14128824694224904,0.1350436859884427,0.14355045938084826
KI,23,readout_class,transition,binding->absorbance_color,28,0.7202450840352724,0.7329038203152647,0.7299961071080133,0.7339557336344534,-0.002907713207251361,-0.01757559553071843,0.015548811679575605,0.01238366102455113
KI,23,readout_class,transition,binding->binding,170,0.9959814765412547,0.20185459598160746,0.1952834596918933,0.22322595264998799,-0.006571136289714147,0.7973309737821751,0.9176906013971262,0.9236728123598761
KI,23,readout_class,transition,binding->enzyme_activity,36,0.2723094744505688,0.26042174020969117,0.2603111882493139,0.25727586060700486,-0.00011055196037729198,0.043655235517835664,0.05286065625316919,0.05254987516674619
KI,23,readout_class,transition,binding->not_extracted,727,0.07702504200692309,0.0737440040460517,0.07146831909895517,0.08093127307556723,-0.00227568494709654,0.04259702916587153,0.018869906679057045,0.01917863290199059
KI,23,readout_class,transition,binding->radio,193,1.1593678953529756,0.2503677485144825,0.25178272872257473,0.25892591737750054,0.0014149802080922202,0.7840480579822708,0.9504633697102773,0.9635927720324315
KI,23,readout_class,transition,enzyme_activity->absorbance_color,53,0.7236139226041407,0.6789253303770424,0.6768183943331657,0.6775861872596242,-0.0021069360438766838,0.061757507465131506,0.0670064617729044,0.07213414132706236
KI,23,readout_class,transition,enzyme_activity->binding,36,0.2723094744505688,0.2606230018487825,0.2604622370208837,0.25770586975369436,-0.000160764827898785,0.042916143940146624,0.017151671047820116,0.015317757891026752
KI,23,readout_class,transition,enzyme_activity->enzyme_activity,116,0.4538965325433003,0.3546942088525183,0.3586233578205185,0.3402445569783417,0.003929148968000229,0.21855713048726239,0.3141964536693685,0.3225903500116522
KI,23,readout_class,transition,enzyme_activity->fluorescence,7,0.24974114671517153,0.2523935520790398,0.22163229468786216,0.2811832926647364,-0.030761257391177632,-0.010620618183087467,0.0751903164402874,0.11216528197712743
KI,23,readout_class,transition,enzyme_activity->not_extracted,1410,0.2685960991577522,0.21600602920433065,0.2185080195449718,0.21192708902086033,0.002501990340641136,0.19579610470267575,0.10863997293791346,0.11805603424043148
KI,23,readout_class,transition,enzyme_activity->radio,50,0.011579893745185395,0.011689550705230723,0.011693672492104028,0.011670773676144285,4.121786873305389e-06,-0.009469599847660087,0.00022313110342643937,0.0002291881329841061
KI,23,readout_class,transition,fluorescence->absorbance_color,10,0.0,4.8641035268026656e-05,1.0658141036401502e-15,8.881784197001252e-16,-4.8641035266960844e-05,-48641035.26802666,4.8641035268026656e-05,1.0658141036401502e-15
KI,23,readout_class,transition,fluorescence->enzyme_activity,7,0.24974114671517153,0.24109653447100804,0.20877698224231128,0.2769851737609582,-0.03231955222869676,0.034614289066361284,0.06389329883225565,0.09930996953157654
KI,23,readout_class,transition,fluorescence->fluorescence,1122,0.1738657792697178,0.09814679867426923,0.0967130575241573,0.1039733535359964,-0.0014337411501119252,0.4355024945879994,0.15787595953147948,0.1623183219720265
KI,23,readout_class,transition,fluorescence->htrf_alphascreen,3,3.7871061750685953,0.5303772208194518,0.529026808987401,0.5365290969432408,-0.0013504118320508685,0.8599518481126701,3.256728954249143,3.258079366081194
KI,23,readout_class,transition,fluorescence->luminescence,3,0.7015374101603126,0.37043675255776876,0.3688502038067985,0.3776643635344105,-0.0015865487509702514,0.4719643639914826,0.5017149071367001,0.5005835969154164
KI,23,readout_class,transition,fluorescence->not_extracted,19,0.4216249644069149,0.16342607485763178,0.13960057947409613,0.18021408421304405,-0.02382549538353565,0.6123899468630433,0.38603159910603585,0.45969229906599196
KI,23,readout_class,transition,fluorescence->radio,108,0.09589666971638078,0.07539932358995519,0.06930033442138596,0.07766520965056783,-0.006098989168569227,0.21374408712051757,0.1045331872464163,0.1197812015129818
KI,23,readout_class,transition,htrf_alphascreen->fluorescence,3,3.7871061750685953,0.30881270612634043,0.30687060149191164,0.3176600716831836,-0.0019421046344287873,0.9184568132366273,3.556740481933003,3.573008594036626
KI,23,readout_class,transition,htrf_alphascreen->luminescence,10,1.1239018400615788,0.24696003087139945,0.2805723456050987,0.25127358213806633,0.033612314733699244,0.7802654804285502,1.0564665135972975,1.0815745264300118
KI,23,readout_class,transition,htrf_alphascreen->radio,1,0.6777807052660805,0.17225960048556033,0.163487819939224,0.21221993408553708,-0.008771780546336316,0.7458475888334187,0.5055211047805201,0.5142928853268565
KI,23,readout_class,transition,luminescence->fluorescence,3,0.7015374101603126,0.3606748918857254,0.35860294674774806,0.370113753069847,-0.0020719451379773157,0.4858793178209764,0.6298552691399438,0.6350955791287657
KI,23,readout_class,transition,luminescence->htrf_alphascreen,10,1.1239018400615788,0.23915091244295966,0.22224602390852866,0.22404307050955383,-0.016904888534431006,0.7872137014831683,0.9776483774857437,0.9962801119096308
KI,23,readout_class,transition,luminescence->luminescence,100,0.0,1.0658141036401502e-15,1.1901590823981679e-15,7.638334409421077e-16,1.2434497875801764e-16,-0.0010658141036401503,1.0658141036401502e-15,1.1901590823981679e-15
KI,23,readout_class,transition,luminescence->not_extracted,2,0.0023224525228817683,0.0030069085202457657,0.0035704389122566127,0.0023224525228817683,0.000563530392010847,-0.294712589652728,0.0006844559973639974,0.0012479863893748444
KI,23,readout_class,transition,luminescence->radio,12,0.25955897577507203,0.09591194961362264,0.09571973545486563,0.09659807254636939,-0.00019221415875700365,0.6304810907531945,0.2472391544697349,0.2471049445869641
KI,23,readout_class,transition,not_extracted->absorbance_color,1237,0.6633104533815045,0.5699463902515088,0.5722775158015665,0.5654283263510923,0.0023311255500576555,0.14075469888049108,0.13266600984100765,0.1417188716025443
KI,23,readout_class,transition,not_extracted->binding,727,0.07702504200692309,0.07538990246654129,0.07252083617664963,0.08245059333017493,-0.002869066289891656,0.021228674438565506,0.020383543531341114,0.020606092524017672
KI,23,readout_class,transition,not_extracted->enzyme_activity,1410,0.2685960991577522,0.2228190786344094,0.22733861155164486,0.21584622256227767,0.004519532917235475,0.17043069749295567,0.12009222166671432,0.13119385844746873
KI,23,readout_class,transition,not_extracted->fluorescence,19,0.4216249644069149,0.16210126254332946,0.13893435288417913,0.17646263114996352,-0.02316690965915033,0.6155321050039064,0.36379584926869907,0.4365805334750415
KI,23,readout_class,transition,not_extracted->luminescence,2,0.0023224525228817683,0.0030069085202457657,0.0035704389122566127,0.0023224525228817683,0.000563530392010847,-0.294712589652728,0.0006844559973639974,0.0012479863893748444
KI,23,readout_class,transition,not_extracted->not_extracted,34204,0.19411986936653758,0.1435011025872355,0.14622481156705028,0.15447242203567177,0.0027237089798147762,0.26076035876432413,0.13906787879040983,0.14261643936773527
KI,23,readout_class,transition,not_extracted->radio,94,0.5344047984443359,0.3166587959056535,0.3273610103644667,0.3055539201718545,0.010702214458813197,0.407455178494927,0.3296935069799844,0.3609352287944227
KI,23,readout_class,transition,radio->binding,193,1.1593678953529756,0.2504766984835865,0.25290903154359856,0.2586589187440651,0.0024323330600120596,0.7839540843872277,0.9530841973218406,0.9671871619758247
KI,23,readout_class,transition,radio->enzyme_activity,50,0.011579893745185395,0.011654998290793745,0.01165706066223704,0.01164560304311074,2.0623714432951162e-06,-0.00648577156759975,0.0002571374558663031,0.0002652213541124304
KI,23,readout_class,transition,radio->fluorescence,108,0.09589666971638078,0.09697115518114773,0.09856767077041823,0.10172981425493302,0.0015965155892705002,-0.011204617094053338,0.08499345383101498,0.09216841371522927
KI,23,readout_class,transition,radio->htrf_alphascreen,1,0.6777807052660805,0.3099759799287476,0.30707835774728665,0.323176258755403,-0.002897622181460946,0.5426603656310068,0.3678047253373329,0.37070234751879383
KI,23,readout_class,transition,radio->luminescence,12,0.25955897577507203,0.06776887459284886,0.06619502869490386,0.07516994350558082,-0.0015738458979450004,0.7389076051387418,0.24915512504968618,0.2492150636235503
KI,23,readout_class,transition,radio->not_extracted,94,0.5344047984443359,0.3275747197174484,0.3388111775878956,0.31122209884453433,0.011236457870447192,0.3870288577665739,0.3464022235738969,0.3732356579892438
KI,23,readout_class,transition,radio->radio,7028,0.23749508962659313,0.15077925000579984,0.15408195383401022,0.15188306622066314,0.0033027038282103793,0.3651268738108825,0.1614767538264307,0.16912955956343556
KI,29,assay_type_class,same_vs_different,different,358,0.3552918422820778,0.23105676097561886,0.22413609308467294,0.21469039263431103,-0.00692066789094592,0.34967051455075243,0.2251377478720897,0.23411391261840975
KI,29,assay_type_class,same_vs_different,same,27094,0.37224595680086214,0.19719201704449602,0.21263246468227093,0.1956755789616559,0.015440447637774912,0.47026418033067724,0.2721107435598271,0.29516051563751833
KI,29,assay_type_class,transition,adme->adme,10,0.4215336227922627,0.2546464457896291,0.2496923903153335,0.2496923903153335,-0.004954055474295588,0.39590478191790124,0.3991077552327579,0.4087940196316226
KI,29,assay_type_class,transition,adme->binding,45,0.12800203614586272,0.10488734988697665,0.10158659933408816,0.09500200139370765,-0.00330075055288849,0.1805806138313776,0.0692346616419723,0.06313891918337193
KI,29,assay_type_class,transition,binding->adme,45,0.12800203614586272,0.10880764379051361,0.1015408158913148,0.09496454221325669,-0.007266827899198802,0.1499538049025755,0.07314697237073743,0.06308238163882428
KI,29,assay_type_class,transition,binding->binding,27050,0.3718922139880971,0.19717281621793734,0.21261036778997514,0.19562348950761219,0.0154375515720378,0.46981192721542664,0.2715594638955014,0.29463783446070946
KI,29,assay_type_class,transition,binding->functional,134,0.4316205085218516,0.27131249216445824,0.2712635690395999,0.2613016869433793,-4.8923124858324396e-05,0.3714096369201545,0.28012546123051807,0.2919930285702636
KI,29,assay_type_class,transition,functional->binding,134,0.4316205085218516,0.274225162416023,0.25933335364077154,0.2484794033608741,-0.01489180877525148,0.3646614166802506,0.27354722688616984,0.2910877339699742
KI,29,assay_type_class,transition,functional->functional,34,0.6391832046061857,0.19556960736687776,0.2193125141019669,0.2212300383248001,0.023742906735089137,0.6940319990301179,0.6733502965974987,0.6775778918945589
KI,29,bao_format_first,same_vs_different,different,3252,0.397256444872133,0.21684964321864914,0.22094321472490702,0.21989693125109794,0.004093571506257887,0.45413184350363994,0.26137111285740156,0.2584296780774271
KI,29,bao_format_first,same_vs_different,same,24200,0.36863423447832094,0.1950513963010661,0.21168584236117208,0.19270200316205033,0.016634446060105973,0.4708809490331346,0.27285904713784687,0.2991933255492777
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000019,2316,0.1854326201019176,0.07538305535356012,0.07368311521505491,0.0732007188702656,-0.0016999401385052043,0.5934746793086997,0.17948694982865404,0.17731340182423921
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000219,286,0.20302883033710026,0.1016909394460964,0.10529319988393765,0.1016917972818808,0.0036022604378412454,0.49913054575917526,0.16471104552966956,0.17199528051792995
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000221,31,0.5689061818890034,0.3587602650586866,0.36961642471574363,0.37160241782043263,0.010856159657057052,0.3693858908907364,0.3540581540407131,0.3577528409955845
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000249,111,0.5177690003336407,0.1874197365995171,0.18760486758393638,0.19921505179558627,0.0001851309844192739,0.6380244153691177,0.36063791424383684,0.3648263067806759
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000252,4,0.0,0.0014749203651496234,0.0,0.009218252282184869,-0.0014749203651496234,-1474920365.1496234,0.0014749203651496234,0.0
KI,29,bao_format_first,transition,BAO_0000019->BAO_0000357,613,0.36813876811099094,0.27807817145559,0.26671072241210053,0.28370057989311376,-0.011367449043489464,0.2446376324816961,0.24207300674627158,0.21995842523718645
KI,29,bao_format_first,transition,BAO_0000218->BAO_0000219,1,0.0,3.327819057119541e-05,0.0,0.0002079886910664186,-3.327819057119541e-05,-33278190.57119541,3.327819057119541e-05,0.0
KI,29,bao_format_first,transition,BAO_0000218->BAO_0000249,1,0.0,3.516184430640834e-05,0.0,0.00021976152691749462,-3.516184430640834e-05,-35161844.30640834,3.516184430640834e-05,0.0
KI,29,bao_format_first,transition,BAO_0000219->BAO_0000019,286,0.20302883033710026,0.0996523248667091,0.10389871536651452,0.099750868985987,0.004246390499805422,0.5091715560728459,0.16719057480270974,0.17374278216142114
KI,29,bao_format_first,transition,BAO_0000219->BAO_0000218,1,0.0,3.327819057030723e-05,0.0,0.00020798869106730677,-3.327819057030723e-05,-33278190.570307232,3.327819057030723e-05,0.0
KI,29,bao_format_first,transition,BAO_0000219->BAO_0000219,1292,0.37753964014959346,0.2532628452330893,0.252769651543478,0.24955778198777817,-0.0004931936896112599,0.3291754870224003,0.20835591054939673,0.21526208183320691
KI,29,bao_format_first,transition,BAO_0000219->BAO_0000249,76,0.2864518844949888,0.3014631529789779,0.29453292830612743,0.29063308284459133,-0.006930224672850482,-0.052404153355296565,0.0464801523920826,0.03637091079804616
KI,29,bao_format_first,transition,BAO_0000219->BAO_0000357,354,0.5341467147372831,0.20759848053493277,0.21263662322031568,0.21248650231475866,0.0050381426853829125,0.6113455820147862,0.38528615142377287,0.38660338657107496
KI,29,bao_format_first,transition,BAO_0000221->BAO_0000019,31,0.5689061818890034,0.3368491713365361,0.3415688100575967,0.35257024298567974,0.004719638721060626,0.4079003145684623,0.3552837023271524,0.3672135162963364
KI,29,bao_format_first,transition,BAO_0000221->BAO_0000221,20,0.907404890802901,0.5539823820542088,0.5416505245848511,0.5416129107940253,-0.012331857469357721,0.38948711025347527,0.49963104582397316,0.522566295497626
KI,29,bao_format_first,transition,BAO_0000221->BAO_0000249,45,0.4683280056652693,0.3843893994538604,0.3898812035599233,0.39956173925345717,0.00549180410606287,0.17923037955454404,0.0872903016665108,0.07989104921169443
KI,29,bao_format_first,transition,BAO_0000221->BAO_0000357,55,0.7465581848768852,0.03438433443736067,0.03656311657566496,0.036583347853561335,0.002178782138304289,0.9539428605380156,0.718419783734372,0.7171731198895426
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000019,111,0.5177690003336407,0.18537119120532736,0.18401297220394164,0.19542861535632872,-0.0013582190013857187,0.6419809005833149,0.3714900896577042,0.3850414742056102
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000218,1,0.0,3.516184430640834e-05,0.0,0.00021976152691660644,-3.516184430640834e-05,-35161844.30640834,3.516184430640834e-05,0.0
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000219,76,0.2864518844949888,0.29366362178061844,0.29315269134540145,0.28960369815951176,-0.0005109304352169941,-0.02517608602346545,0.03868060734285617,0.03499066718146784
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000221,45,0.4683280056652693,0.39129197604013716,0.3898812035599233,0.399561739253457,-0.0014107724802138732,0.164491614196125,0.08044304355813442,0.07989104921169443
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000249,528,0.14532322292861116,0.14187897205674138,0.14017982404788026,0.14024784042531308,-0.0016991480088611177,0.02370062267034733,0.055357315034629824,0.05820637838696512
KI,29,bao_format_first,transition,BAO_0000249->BAO_0000357,49,0.2877852591074252,0.25761202527049504,0.2515625582032782,0.27121068401994913,-0.006049467067216818,0.10484634942913118,0.0775844424032465,0.07772447544730711
KI,29,bao_format_first,transition,BAO_0000252->BAO_0000019,4,0.0,0.0014749203651494014,0.0,0.009218252282184869,-0.0014749203651494014,-1474920365.1494014,0.0014749203651494014,0.0
KI,29,bao_format_first,transition,BAO_0000252->BAO_0000252,2,0.0,0.0739984672011551,0.07525749891599531,0.04192916944929159,0.0012590317148402086,-73998467201.1551,0.0739984672011551,0.07525749891599531
KI,29,bao_format_first,transition,BAO_0000357->BAO_0000019,613,0.36813876811099094,0.2559018101379448,0.28087126367491494,0.2533048767777019,0.024969453536970165,0.304876768477716,0.210677304214339,0.2076813018426951
KI,29,bao_format_first,transition,BAO_0000357->BAO_0000219,354,0.5341467147372831,0.21125081345735341,0.2152863634751,0.21552408471962387,0.004035550017746581,0.6045078858881386,0.38741003148790915,0.3884407108870372
KI,29,bao_format_first,transition,BAO_0000357->BAO_0000221,55,0.7465581848768852,0.03169715054674461,0.030644335457000065,0.03066850410571028,-0.0010528150897445437,0.9575422904887557,0.7210790131776196,0.7230377969724913
KI,29,bao_format_first,transition,BAO_0000357->BAO_0000249,49,0.2877852591074252,0.25836934519507265,0.2541477273501249,0.27379585316679583,-0.004221617844947734,0.10221480420361662,0.07597090247491145,0.0751103905307487
KI,29,bao_format_first,transition,BAO_0000357->BAO_0000357,20042,0.39461264103501076,0.2061820824480769,0.2265527605988081,0.20389481992767836,0.02037067815073121,0.47750765939151946,0.29333060813859624,0.32483620503158245
KI,29,assay_organism_first,same_vs_different,same,27452,0.37202485913957245,0.19763364528022898,0.21278248285828943,0.19592355008561085,0.015148837578060459,0.46876226030346313,0.27149817134446175,0.2943644102943433
KI,29,assay_organism_first,transition,Bacillus anthracis->Bacillus anthracis,4,0.7140498908880937,0.35387087600445,0.37671233485335054,0.37671233485335054,0.022841458848900542,0.5044171555515176,0.4851189533345579,0.5425161314469953
KI,29,assay_organism_first,transition,Bos taurus->Bos taurus,36,3.0161876737715128,0.022713462443775034,0.022049982257020546,0.025010275995983672,-0.0006634801867544879,0.9924694797206124,3.004967961987846,3.004317411329305
KI,29,assay_organism_first,transition,Cavia porcellus->Cavia porcellus,458,0.3044392523858261,0.23130197171485403,0.2263671327486111,0.22960540219652878,-0.004934838966242944,0.24023604084496541,0.11128830970550056,0.10972333509869951
KI,29,assay_organism_first,transition,Electrophorus electricus->Electrophorus electricus,14,0.5384023079226717,0.21097427251012624,0.2017969075709584,0.2017969075709584,-0.009177364939167848,0.6081475331631983,0.41214660541304715,0.4378965340005612
KI,29,assay_organism_first,transition,Equus caballus->Equus caballus,28,0.6558448356995557,0.1977237774316551,0.2355295565529692,0.23273990434225497,0.03780577912131411,0.6985204934628274,0.6704361235855597,0.6762837153567505
KI,29,assay_organism_first,transition,Homo sapiens->Homo sapiens,25596,0.37976891494220477,0.20062532095244914,0.21719803048185574,0.1990237835664491,0.016572709529406593,0.47171737059369023,0.27893780157295933,0.30343032276336973
KI,29,assay_organism_first,transition,Human immunodeficiency virus 1->Human immunodeficiency virus 1,242,0.10227116106391747,0.13393094429394523,0.1185090355817826,0.10040411580627019,-0.015421908712162619,-0.30956706563877784,0.14452869190584453,0.12405765205181223
KI,29,assay_organism_first,transition,Methanosarcina thermophila->Methanosarcina thermophila,8,0.955633730893811,0.6343395520499178,0.39306738465512203,0.39306738465512203,-0.24127216739479573,0.33621058827986794,0.3283572409106319,0.5707969476236043
KI,29,assay_organism_first,transition,Mus musculus->Mus musculus,90,0.24779742350831108,0.12845939151498592,0.12822232300370257,0.13666699055765139,-0.00023706851128335593,0.4815951284066623,0.16670680308177982,0.16873911052365495
KI,29,assay_organism_first,transition,Mycobacterium tuberculosis->Mycobacterium tuberculosis,18,0.4460402967690229,0.43485630012391147,0.4354695718825292,0.4306559336420601,0.0006132717586177505,0.025073960191769284,0.023597743683191466,0.023339647795757628
KI,29,assay_organism_first,transition,Oryctolagus cuniculus->Oryctolagus cuniculus,4,0.1874081049124503,0.21411172475335194,0.20958858902354827,0.21284084369652634,-0.004523135729803673,-0.14248914076249006,0.026703619840901638,0.03433806659641858
KI,29,assay_organism_first,transition,Rattus norvegicus->Rattus norvegicus,920,0.16003100867444903,0.12071522548503173,0.1192196625878838,0.12417620696482118,-0.0014955628971479312,0.24567603188327936,0.08120240320541065,0.08512137215531541
KI,29,assay_organism_first,transition,Staphylococcus aureus->Staphylococcus aureus,2,0.0,3.552713678800501e-15,5.329070518200751e-15,3.552713678800501e-15,1.7763568394002505e-15,-0.003552713678800501,3.552713678800501e-15,5.329070518200751e-15
KI,29,assay_organism_first,transition,Stylophora pistillata->Stylophora pistillata,16,0.0,5.551115123125783e-16,1.3322676295501878e-15,1.3322676295501878e-15,7.771561172376096e-16,-0.0005551115123125783,5.551115123125783e-16,1.3322676295501878e-15
KI,29,assay_organism_first,transition,Toxoplasma gondii->Toxoplasma gondii,6,0.7974200723294574,0.7974200723294574,0.7974200723294574,0.7974200723294574,0.0,0.0,0.0,0.0
KI,29,assay_organism_first,transition,Trypanosoma cruzi->Trypanosoma cruzi,10,0.0,5.329070518200751e-16,1.4210854715202005e-15,1.4210854715202005e-15,8.881784197001252e-16,-0.0005329070518200751,5.329070518200751e-16,1.4210854715202005e-15
KI,29,context_class,same_vs_different,different,1830,0.417481335263875,0.18428962761123657,0.1873841618465688,0.18690777151931875,0.003094534235332236,0.5585679836566736,0.292656725345729,0.29473165084639685
KI,29,context_class,same_vs_different,same,25622,0.36877822143340305,0.19858671499899627,0.2145965070348349,0.19656748400085222,0.016009792035838633,0.4615009687201426,0.2699869640295636,0.2943381808739133
KI,29,context_class,transition,cell_based->cell_based,1170,0.3954678269098163,0.27011461808862824,0.26932219154267456,0.267913768690755,-0.0007924265459536839,0.31697448007514906,0.2092607286319325,0.21884278537095633
KI,29,context_class,transition,cell_based->organism_only,675,0.4189573224196734,0.18204548652759026,0.18657882599589692,0.1825477004789167,0.0045333394683066686,0.5654796400831643,0.30272489845134687,0.30522040276122914
KI,29,context_class,transition,organism_only->cell_based,675,0.4189573224196734,0.18404542748638375,0.18847405489010793,0.18537737599102674,0.0044286274037241835,0.5607060250828514,0.30327162868430924,0.3066877360854794
KI,29,context_class,transition,organism_only->organism_only,24228,0.3670089498139522,0.19387788094179761,0.21093726246772693,0.19183746095615084,0.017059381525929312,0.4717352777361966,0.2740637105154798,0.2993520606598159
KI,29,context_class,transition,organism_only->subcellular_fraction,11,0.2604625799493707,0.16620456348249998,0.164837775704775,0.20204834581774458,-0.001366787777724976,0.3618869800229761,0.09996162343853975,0.0959823648344751
KI,29,context_class,transition,organism_only->tissue_based,224,0.420494261695365,0.18775327294891037,0.18669446598507303,0.19276089237817626,-0.0010588069638373387,0.5534938522301839,0.2730226995345881,0.2737793818914828
KI,29,context_class,transition,subcellular_fraction->organism_only,11,0.2604625799493707,0.17408172890036108,0.1648316497475163,0.20204221986048587,-0.009250079152844787,0.3316439968681894,0.09208014938035512,0.09597932347189482
KI,29,context_class,transition,subcellular_fraction->subcellular_fraction,6,0.0,0.000496446860244267,1.4802973661668755e-15,0.0031027928765220794,-0.0004964468602427867,-496446860.244267,0.000496446860244267,1.4802973661668755e-15
KI,29,context_class,transition,subcellular_fraction->tissue_based,5,0.4286852267922384,0.29381530697016806,0.30166294206065614,0.31404411256067777,0.007847635090488081,0.3146129406680834,0.17836869375934833,0.15712528429798045
KI,29,context_class,transition,tissue_based->organism_only,224,0.420494261695365,0.18567223794334334,0.18432932187468504,0.19164249117126192,-0.0013429160686583008,0.5584428734063033,0.2735492303074349,0.2737121177202498
KI,29,context_class,transition,tissue_based->subcellular_fraction,5,0.4286852267922384,0.25582227564066057,0.30166294206065614,0.31404411256067777,0.04584066641999557,0.40323981408240966,0.21554726233967347,0.15712528429798045
KI,29,context_class,transition,tissue_based->tissue_based,218,0.4323183302281307,0.34347903853923695,0.333471303089558,0.34466213256316813,-0.010007735449678923,0.20549508424038837,0.15024028814639248,0.15039030184113084
KI,29,readout_class,same_vs_different,different,3170,0.4914924284663636,0.24978909389601114,0.2741895349471338,0.21533383547751878,0.02440044105112263,0.49177427885217967,0.3432653151160103,0.3707705592028487
KI,29,readout_class,same_vs_different,same,24282,0.3564284422560403,0.1908247838968162,0.20476583039466878,0.19338954939817374,0.013941046497852577,0.4646196507524019,0.26212901535418875,0.28438963506825143
KI,29,readout_class,transition,absorbance_color->absorbance_color,934,0.006818826162013989,0.003705995512667494,0.003482172912800887,0.0037350961079464975,-0.00022382259986660717,0.45650535376415846,0.004339306212066568,0.004181397790567326
KI,29,readout_class,transition,absorbance_color->binding,4,0.20993208741851488,0.147981319594499,0.13674658264427664,0.13674658264427664,-0.011234736950222368,0.29509908935699053,0.15556433391270907,0.1541308917927109
KI,29,readout_class,transition,absorbance_color->enzyme_activity,14,0.44239013674813343,0.31593490405771274,0.3338412594790879,0.2529876193382797,0.017906355421375142,0.285845506457156,0.29117131828857457,0.3376423858605306
KI,29,readout_class,transition,absorbance_color->fluorescence,15,0.0,0.006847835019561958,1.7763568394002505e-15,1.7763568394002505e-15,-0.006847835019560182,-6847835019.561958,0.006847835019561958,1.7763568394002505e-15
KI,29,readout_class,transition,absorbance_color->not_extracted,443,0.46949402633941567,0.2581044753964484,0.27031148378220493,0.22396452417626694,0.012207008385756557,0.45024971369954236,0.3039280961414159,0.3188809753273556
KI,29,readout_class,transition,binding->absorbance_color,4,0.20993208741851488,0.15729739041437085,0.150358977690763,0.150358977690763,-0.006938412723607845,0.250722496267152,0.1532025866977227,0.14892115528906502
KI,29,readout_class,transition,binding->binding,158,1.3068899683269484,0.2413555489650017,0.1942406893804747,0.20309646437887713,-0.04711485958452699,0.8153206813011353,1.183327160970176,1.2160235650914686
KI,29,readout_class,transition,binding->enzyme_activity,4,0.35702494544404684,0.14763768314276793,0.15851296385651392,0.15851296385651392,0.010875280713745994,0.5864779617593814,0.2093872623012789,0.19851198158753292
