endpoint,route_group,source_type,method,scope,n_runs,mean_mae,std_mae,mean_rmse,std_rmse,mean_bias,mean_n,mean_groups
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_assay_pair,macro_target,5,0.2305085188528897,0.008068130046185258,0.3123054183343624,0.009908366967285547,0.00054511355724798,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_assay_pair,macro_assay_pair,5,0.4030531924827946,0.008442077630785104,0.41805896137392706,0.007708737686680186,0.0013345551946476399,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_target,micro,5,0.19114582539523992,0.0127071991451442,0.4253729605781086,0.017095181736738213,0.0009519220914491984,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_target,macro_target,5,0.23080454824149643,0.007381884891495209,0.31295855530664923,0.010052080341899344,0.0005158100100097201,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_gauge_graph_blend_macro_target,macro_assay_pair,5,0.40485956042812504,0.014009023113331805,0.41989305959021117,0.01250378377151293,0.00128605693366316,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_assay_pair,micro,5,0.1899722660824653,0.012042404584416593,0.4209247275607714,0.014102633669325798,0.00018988495430730736,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_assay_pair,macro_target,5,0.23032013045911465,0.008510289947222768,0.31214284750118726,0.010139706222768155,0.00096689313741998,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_assay_pair,macro_assay_pair,5,0.40073510230362014,0.009347889210051972,0.4157158585069099,0.007916484710865427,-0.00217616925956946,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_target,micro,5,0.19248869188569104,0.013842466906189068,0.4324390642370367,0.0184389830961239,0.00108673988246764,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_target,macro_target,5,0.23155973981042477,0.007944505095924951,0.31532470201201823,0.011538309624890105,0.0005425658173623999,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_guarded_stack_macro_target,macro_assay_pair,5,0.40968041596489996,0.012741854203604422,0.4248067137578343,0.010382495560902956,0.0014253806774498002,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_blend_global,micro,5,0.18986327752348978,0.012216170098659494,0.42301515907904824,0.015361519736614987,0.00073080930698682,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_robust_blend_global,macro_target,5,0.22954233361570409,0.008880674932233002,0.3121045545521973,0.010080204808343204,0.0016076913393382598,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_blend_global,macro_assay_pair,5,0.40197152833534827,0.009392955964325272,0.41709109759481544,0.007493177534661515,-0.00131899469480956,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,micro,5,0.1879252676756915,0.01188396734035174,0.42517442752662155,0.015143861305644123,0.00214373985808888,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,macro_target,5,0.2271417331458267,0.009735900464272309,0.31284127122845773,0.010692082688544324,0.00301680994818236,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_bucket,macro_assay_pair,5,0.40021686853322924,0.008908482012790275,0.41599752069513557,0.007764489431336863,-0.0009542306296825801,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,micro,5,0.18999806531382102,0.012110183825050275,0.42152543815638593,0.013761449531127436,0.00029643306477859473,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,macro_target,5,0.23020241148187054,0.008305175358772456,0.3120663546074175,0.010054573831534264,0.00092530870967554,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_robust_selector_global,macro_assay_pair,5,0.4009693696674619,0.00923767371468211,0.4159644532868958,0.007754992827995677,-0.00176984753040764,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,micro,5,0.1901977332653257,0.01222759792453056,0.4210071002432951,0.014324902741629226,0.00016319885927456,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,macro_target,5,0.23058897867186284,0.008433698199597075,0.31247808589604026,0.00995204787099678,0.0009625134213428199,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_assay_pair,macro_assay_pair,5,0.40128460342779837,0.009656910618496375,0.4162647299052348,0.00818006681188298,-0.00219985772432184,52590.8,13694.8
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,micro,5,0.19100517836116696,0.012756366554295606,0.42484021752301293,0.016884982141180876,0.0007873758681274984,52590.8,1.0
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,macro_target,5,0.23066862290479953,0.007778034606887685,0.3128133737685018,0.010360301643120112,0.0006474996658160601,52590.8,623.8
IC50,ours_ablation,ours_ablation_same_split,somol_stack_macro_target,macro_assay_pair,5,0.40431474508745235,0.013960562554155537,0.4193375743665329,0.012442266379295908,0.0005805089724595401,52590.8,13694.8
IC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,micro,5,0.19628180051924196,0.014565933420711838,0.4387867954801112,0.0223154043819367,-0.00216489831297134,52590.8,1.0
IC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,macro_target,5,0.2368950618810958,0.008779030770613233,0.3223734149896999,0.01004285499265955,0.00239402942792198,52590.8,623.8
IC50,support_shrinkage,ours_rerun_same_split,support_gated_val_micro,macro_assay_pair,5,0.42123186529594536,0.014108857100301448,0.43619965874359706,0.0121960795617634,-0.012601764803128978,52590.8,13694.8
KD,classic,ours_rerun_same_split,assay_mean,micro,5,0.5887692618879198,0.01563016875914527,0.7604603858385643,0.02392446312596067,0.00018474028225123895,1588.4,1.0
KD,classic,ours_rerun_same_split,assay_mean,macro_assay_pair,5,0.6923404374967906,0.0213860844788224,0.7512203091292358,0.017433593859702032,0.03620768487403324,1588.4,358.0
KD,classic,ours_rerun_same_split,assay_mean,macro_target,5,0.7847508370675552,0.027067720933896925,0.8859852092551395,0.0383288341565312,0.0784875293486441,1588.4,40.4
KD,classic,ours_rerun_same_split,identity,macro_target,5,1.0111111684707736,0.03192257010568926,1.153842713735725,0.0301563693811358,0.0,1588.4,40.4
KD,classic,ours_rerun_same_split,identity,micro,5,1.1679920376222417,0.051028912747547506,1.7332357738431068,0.048807497241344304,0.0,1588.4,1.0
KD,classic,ours_rerun_same_split,identity,macro_assay_pair,5,1.1959300880819081,0.0860682740272017,1.2229510266191637,0.08446592263481092,0.0,1588.4,358.0
KD,classic,ours_rerun_same_split,identity_bias,micro,5,0.2578304632665828,0.01306682223192207,0.459505462283874,0.03088154066161215,-4.525751641740036e-18,1588.4,1.0
KD,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,5,0.3526208996134344,0.013954534668279697,0.38218137231004967,0.015650214813737517,-4.285209821304596e-18,1588.4,358.0
KD,classic,ours_rerun_same_split,identity_bias,macro_target,5,0.3708515338164743,0.024605642176439898,0.44419782494315496,0.02685417818935218,-6.98175665702515e-19,1588.4,40.4
KD,classic,ours_rerun_same_split,pair_affine,micro,5,0.2465290259890099,0.007534673807756663,0.4497227479621313,0.00833677740474003,0.01170837655203166,1588.4,1.0
KD,classic,ours_rerun_same_split,pair_affine,macro_assay_pair,5,0.40117787401926774,0.027320355317285168,0.4329794604850698,0.02537211480226012,0.05335904584601194,1588.4,358.0
KD,classic,ours_rerun_same_split,pair_affine,macro_target,5,0.5021026432823794,0.03183827432190673,0.5984505801289082,0.03262661033806763,0.09124661042629947,1588.4,40.4
KD,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,5,0.22926555565256052,0.006758925432089574,0.4208753063285372,0.019206494510322268,-0.00553407549561912,1588.4,1.0
KD,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,5,0.32993664769521425,0.022774964914039977,0.3617872703286613,0.020855716032224515,-0.02071739934110986,1588.4,358.0
KD,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,5,0.3466712092750245,0.020641482802350432,0.42555890955822545,0.02529189477746487,-0.00410159298596608,1588.4,40.4
KD,classic,ours_rerun_same_split,pair_affine_shrink_k10,micro,5,0.23234432618714007,0.007990176700820792,0.4225317149644584,0.020796791115889588,-0.0030662790145225003,1588.4,1.0
KD,classic,ours_rerun_same_split,pair_affine_shrink_k10,macro_assay_pair,5,0.32803725524665744,0.006746558601211399,0.3576117810050188,0.006056776241349804,-0.010657581941647402,1588.4,358.0
KD,classic,ours_rerun_same_split,pair_affine_shrink_k10,macro_target,5,0.342490152935998,0.022782481618307385,0.41625047909336654,0.02724667000761914,-0.00227402482598408,1588.4,40.4
KD,classic,ours_rerun_same_split,pair_isotonic,micro,5,0.2530626284540715,0.011148334912101683,0.467646409173995,0.01172944409733366,0.010696493874477481,1588.4,1.0
KD,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,5,0.41068107143206223,0.0323132308587442,0.45094640250212104,0.030363082466388542,0.05146192751676324,1588.4,358.0
KD,classic,ours_rerun_same_split,pair_isotonic,macro_target,5,0.5053202271328998,0.03326000229088222,0.6101517371942321,0.029242231232233695,0.0895986932391166,1588.4,40.4
KD,classic,ours_rerun_same_split,target_pair_affine,micro,5,0.2465290259890099,0.007534673807756663,0.4497227479621313,0.00833677740474003,0.01170837655203166,1588.4,1.0
KD,classic,ours_rerun_same_split,target_pair_affine,macro_assay_pair,5,0.40117787401926774,0.027320355317285168,0.4329794604850698,0.02537211480226012,0.05335904584601194,1588.4,358.0
KD,classic,ours_rerun_same_split,target_pair_affine,macro_target,5,0.5021026432823794,0.03183827432190673,0.5984505801289082,0.03262661033806763,0.09124661042629947,1588.4,40.4
KD,direct_competitor,ours_rerun_same_split,calibration_grid_global,micro,5,0.23636676373680596,0.010264340759455178,0.4352122819871081,0.008502880718919824,0.0026155309249140195,1588.4,1.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_global,macro_assay_pair,5,0.35773253227455215,0.03524807667539374,0.38854327451865217,0.03195335922166998,0.01684589408767196,1588.4,358.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_global,macro_target,5,0.36446769231643483,0.032238465021403526,0.44391801483490606,0.03338446067497105,0.01850195942161276,1588.4,40.4
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector,micro,5,0.2370314717264356,0.011338240586026867,0.4369859066280072,0.013939851767434093,0.0027754822610805,1588.4,1.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector,macro_assay_pair,5,0.3592285085070686,0.03471750859998599,0.38991741642772715,0.031749150409134674,0.019280671257597665,1588.4,358.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector,macro_target,5,0.3778502561445678,0.03550894072106098,0.4594593846565986,0.03778561035871335,0.012846690879948622,1588.4,40.4
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,micro,5,0.23716326473034108,0.011735484513056758,0.4363352774297917,0.015229078964662985,0.0030725731635591396,1588.4,1.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,macro_assay_pair,5,0.3569356070031596,0.035705295160678364,0.3874984448294764,0.03312192439967711,0.022005053094669342,1588.4,358.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_assay_pair,macro_target,5,0.3743933798230984,0.03472199183407602,0.455617122267636,0.0360626439661975,0.01397669037915096,1588.4,40.4
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,micro,5,0.2376586708748675,0.011369489228255411,0.4368406077980721,0.016404090773354727,0.0056279827873308794,1588.4,1.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,macro_assay_pair,5,0.35698141848324155,0.03307598729403085,0.3873136237280233,0.030934589487024093,0.02653539368665202,1588.4,358.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_macro_target,macro_target,5,0.3729985072158258,0.036240595488763974,0.4530888886632568,0.03562031712468144,0.01409002359552156,1588.4,40.4
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,micro,5,0.2370314717264356,0.011338240586026867,0.4369859066280072,0.013939851767434093,0.0027754822610805,1588.4,1.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_assay_pair,5,0.3592285085070686,0.03471750859998599,0.38991741642772715,0.031749150409134674,0.019280671257597665,1588.4,358.0
KD,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_target,5,0.3778502561445678,0.03550894072106098,0.4594593846565986,0.03778561035871335,0.012846690879948622,1588.4,40.4
KD,method_comparison,ours_rerun_same_split,deming_bias_fallback,micro,5,0.3185015097534585,0.08822374324262415,1.346753215892596,1.3411705452607654,0.04129510545923286,1588.4,1.0
KD,method_comparison,ours_rerun_same_split,deming_bias_fallback,macro_assay_pair,5,0.4461306931763941,0.0710085268708462,0.4944793107178305,0.08427739176997803,0.007645658223933783,1588.4,358.0
KD,method_comparison,ours_rerun_same_split,deming_bias_fallback,macro_target,5,0.6085796002220935,0.22959017419444,0.8641087935739952,0.40723947697236074,0.0957996017953776,1588.4,40.4
KD,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,micro,5,0.3185015097534584,0.08822374324262418,1.346753215892596,1.3411705452607652,0.04129510545923284,1588.4,1.0
KD,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,macro_assay_pair,5,0.4461306931763941,0.07100852687084622,0.4944793107178304,0.08427739176997798,0.00764565822393376,1588.4,358.0
KD,method_comparison,ours_rerun_same_split,odr_tls_bias_fallback,macro_target,5,0.6085796002220935,0.22959017419444003,0.8641087935739952,0.40723947697236074,0.09579960179537764,1588.4,40.4
KD,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,micro,5,0.22689128112906726,0.0064667440491572034,0.4373154288229039,0.021936784692192356,-0.0013781594961909001,1588.4,1.0
KD,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_assay_pair,5,0.32514506224303114,0.029624774838024545,0.36349497224563554,0.026974936377816755,-0.01583085235162502,1588.4,358.0
KD,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_target,5,0.3530578646493294,0.05426121357541963,0.4455822576300023,0.059922549107338664,-0.010902151026018339,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,macro_target,5,1.4916998319880403,0.23165968156748984,1.8268150794255853,0.3816982952529245,-0.14476798558378817,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,micro,5,1.7060436088512474,0.16492186373809667,3.0515592159860727,0.9077744321551321,-0.08362768474837619,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k1,macro_assay_pair,5,1.860364112943427,0.1406120914397625,1.8903246193014618,0.1436984725020901,-0.11054040086632737,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,micro,5,0.7281502623347408,0.03963909153892011,1.0317513176877893,0.05847241420523287,0.0037622026394805385,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,macro_target,5,0.7715094073776732,0.041655908900834884,0.9005519847019988,0.04124640818675095,0.08003838347298073,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k20,macro_assay_pair,5,0.8438215924556086,0.059740360923527774,0.8759240944948893,0.059356810083803044,0.01303867879543664,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,micro,5,0.813485760982546,0.07563996882058122,1.1865212165319536,0.16526668210705203,0.034772017394989495,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,macro_target,5,0.8308820789398366,0.07810615327697672,0.9670206899452809,0.08436533789482904,-0.03122071739857992,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_affine_k5,macro_assay_pair,5,0.9514526219313375,0.07132195221020653,0.9842832979484912,0.07281947487259256,-0.048343021311883824,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,macro_target,5,1.366683673506865,0.0745281679184073,1.6442466029984462,0.08468443588470832,0.01134889104432502,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,micro,5,1.7286656697421214,0.1212746382482812,2.7904271171349775,0.10843224907520765,0.00690936113978672,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k1,macro_assay_pair,5,1.862917628174414,0.09887040384625727,1.8889362281088364,0.10001951719975184,0.00304203913797466,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,macro_target,5,0.6931585226820216,0.02855002905511074,0.8141646160523898,0.02475399151205638,7.339220230185511e-05,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,micro,5,0.7161258532067456,0.022603961428868082,1.0826112704314228,0.04616838804987397,4.271538177928387e-05,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k20,macro_assay_pair,5,0.8438994175353237,0.034898339435555883,0.8737613735818387,0.034168564549830006,3.871824392437046e-05,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,macro_target,5,0.75430831202136,0.026366456730496472,0.8726008312232985,0.030035931155112522,-0.00205256693489442,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,micro,5,0.7740798990806509,0.025635509138762815,1.1531975745620013,0.05596277444364881,0.00068435575787462,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_knn_delta_k5,macro_assay_pair,5,0.9464026525892523,0.05179008304238101,0.9774451055829511,0.053038510921685086,-0.00075747251946958,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,micro,5,0.260273460292885,0.02607831573308779,0.4934487777234084,0.05297753593220279,-0.0062195622736788995,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,macro_target,5,0.4476029846306675,0.0878398113918886,0.5484507203364452,0.08847817736751139,-0.004656891158834481,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k1,macro_assay_pair,5,0.4590127522753823,0.08628542596737171,0.49096762577527675,0.08598046660226663,-0.024997559891415642,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,micro,5,0.23384057238623318,0.010743888235024035,0.4195088736150363,0.019759230114467227,-0.0022168220500457404,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,macro_assay_pair,5,0.3504585376115745,0.03534351011174744,0.3822644598184495,0.03391838230366505,-0.00481681070314498,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k20,macro_target,5,0.38870366483083996,0.048482378188831624,0.4740194323163286,0.05244835659025343,0.0169983997292074,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,micro,5,0.2346864557045615,0.011687688187348276,0.42306886928503573,0.027082092739554593,-0.00535019225253192,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_assay_pair,5,0.3548741568067477,0.03726294771886323,0.3867504922847538,0.036293397928631815,-0.01865341839251528,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_target,5,0.4046159229564886,0.04377540985938498,0.48902075738186523,0.050766097651845435,0.0088076540258347,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,micro,5,0.24702856958109992,0.01848399197442776,0.4561336969326324,0.036580111346333856,-0.00553399531950792,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,5,0.3695125183815513,0.017106184140118955,0.45003291632688136,0.02192025030283508,-0.00410089181531288,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,5,0.4059814614915399,0.06809393335358278,0.4378160062868952,0.06717141836056537,-0.02071706681702738,1588.4,358.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,micro,5,0.3125577529677602,0.02174194743393714,0.5261775348608978,0.050161333056561966,7.46304928874847e-07,1588.4,1.0
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,macro_target,5,0.44269289524289646,0.01959837663877584,0.5168075342525996,0.02191435125756142,3.7141275621727047e-07,1588.4,40.4
KD,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_ridge_delta,macro_assay_pair,5,0.47977457101928617,0.07620914357707184,0.5124888912758973,0.07576269449603211,2.0604256399159388e-07,1588.4,358.0
KD,ours,ours_main_same_split,gauge_calibration_selector,micro,5,0.23484763925025284,0.011954239447300223,0.4305816072445676,0.01429210672305923,0.004341309033789939,1588.4,1.0
KD,ours,ours_main_same_split,gauge_calibration_selector,macro_assay_pair,5,0.350680301165575,0.041735505486430555,0.3817150827908274,0.03875624198798655,0.024772699279514483,1588.4,358.0
KD,ours,ours_main_same_split,gauge_calibration_selector,macro_target,5,0.37010192139695175,0.03299891001005027,0.44804248457086066,0.03318491068807354,0.014275462941184619,1588.4,40.4
KD,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,5,0.23484763925025284,0.011954239447300223,0.4305816072445676,0.01429210672305923,0.004341309033789939,1588.4,1.0
KD,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,5,0.350680301165575,0.041735505486430555,0.3817150827908274,0.03875624198798655,0.024772699279514483,1588.4,358.0
KD,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,5,0.37010192139695175,0.03299891001005027,0.44804248457086066,0.03318491068807354,0.014275462941184619,1588.4,40.4
KD,ours,ours_main_same_split,somol_gauge_graph_blend,micro,5,0.23079979031311665,0.008347862481043642,0.4187034921481453,0.016534127561642124,-9.124292397330079e-05,1588.4,1.0
KD,ours,ours_main_same_split,somol_gauge_graph_blend,macro_assay_pair,5,0.33373467050060024,0.016697415859184994,0.3644836551198973,0.016368895870023856,0.00923679537373602,1588.4,358.0
KD,ours,ours_main_same_split,somol_gauge_graph_blend,macro_target,5,0.3692403749551042,0.03410898453910026,0.44645232848278515,0.03670681540315719,0.013383508622935941,1588.4,40.4
KD,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,5,0.23079979031311665,0.008347862481043642,0.4187034921481453,0.016534127561642124,-9.124292397330079e-05,1588.4,1.0
KD,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,5,0.33373467050060024,0.016697415859184994,0.3644836551198973,0.016368895870023856,0.00923679537373602,1588.4,358.0
KD,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,5,0.3692403749551042,0.03410898453910026,0.44645232848278515,0.03670681540315719,0.013383508622935941,1588.4,40.4
KD,ours,ours_main_same_split,somol_guarded_stack,micro,5,0.22867570081857042,0.005900702844755606,0.4139689495813815,0.015041458446670024,-0.0019346674604250997,1588.4,1.0
KD,ours,ours_main_same_split,somol_guarded_stack,macro_assay_pair,5,0.32573266692921393,0.009763242801659935,0.3566176176225272,0.007462593329729024,0.0007739841945318199,1588.4,358.0
KD,ours,ours_main_same_split,somol_guarded_stack,macro_target,5,0.355721214177087,0.015072342150066474,0.43187691017829327,0.01929324607355173,0.00429975609954228,1588.4,40.4
KD,ours,ours_main_same_split,somol_guarded_stack_micro,micro,5,0.22867570081857042,0.005900702844755606,0.4139689495813815,0.015041458446670024,-0.0019346674604250997,1588.4,1.0
KD,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,5,0.32573266692921393,0.009763242801659935,0.3566176176225272,0.007462593329729024,0.0007739841945318199,1588.4,358.0
KD,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,5,0.355721214177087,0.015072342150066474,0.43187691017829327,0.01929324607355173,0.00429975609954228,1588.4,40.4
KD,ours,ours_main_same_split,somol_robust_blend_bucket,micro,5,0.22610612093794097,0.005168538695275221,0.419249897952252,0.018699574852247342,-0.0004922060874040198,1588.4,1.0
KD,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,5,0.3223258128381681,0.013608793758777597,0.3566861267247442,0.009860874264492675,0.000853972567653781,1588.4,358.0
KD,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,5,0.35127876092091004,0.01640621558642325,0.43326296926682595,0.019945168417714768,0.005933109006830679,1588.4,40.4
KD,ours,ours_main_same_split,somol_stack,micro,5,0.23061156708837083,0.008531978367822208,0.41875789298566063,0.016595908950116096,-0.00017197618423421987,1588.4,1.0
KD,ours,ours_main_same_split,somol_stack,macro_assay_pair,5,0.3327150955116025,0.017191452024009256,0.3633830308899435,0.01687443073614906,0.009104305726441341,1588.4,358.0
KD,ours,ours_main_same_split,somol_stack,macro_target,5,0.3687610354331231,0.0341494224896408,0.44623060702685446,0.03667610374906207,0.01319470938581912,1588.4,40.4
KD,ours,ours_main_same_split,somol_stack_micro,micro,5,0.23061156708837083,0.008531978367822208,0.41875789298566063,0.016595908950116096,-0.00017197618423421987,1588.4,1.0
KD,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,5,0.3327150955116025,0.017191452024009256,0.3633830308899435,0.01687443073614906,0.009104305726441341,1588.4,358.0
KD,ours,ours_main_same_split,somol_stack_micro,macro_target,5,0.3687610354331231,0.0341494224896408,0.44623060702685446,0.03667610374906207,0.01319470938581912,1588.4,40.4
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,micro,5,0.2353090357628203,0.012586693977212631,0.4304578583260996,0.01629462456882942,0.004213166095778459,1588.4,1.0
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,macro_assay_pair,5,0.3495967717741376,0.0421141991939734,0.3805716014962268,0.03943212918118746,0.02593724952405496,1588.4,358.0
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_assay_pair,macro_target,5,0.36919662121398067,0.033700488201171504,0.4472809522282571,0.033481837648100504,0.014089564282864597,1588.4,40.4
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,micro,5,0.23583970424169576,0.012124323724475411,0.4316508877229463,0.01760725518091418,0.006255760466144579,1588.4,1.0
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,macro_assay_pair,5,0.349368589697265,0.039775265841087204,0.3800860270436424,0.0374774122322026,0.028603932218852757,1588.4,358.0
KD,ours_ablation,ours_ablation_same_split,gauge_calibration_selector_macro_target,macro_target,5,0.37019399806866715,0.036622928010912006,0.4479585498172522,0.03483260388594016,0.015132199918408982,1588.4,40.4
KD,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,5,0.23220506681242262,0.0098716250790232,0.4207656899698069,0.019368686546137166,-0.0012027944559041604,1588.4,1.0
KD,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,5,0.33561477804324136,0.018726825121453003,0.36615524825986395,0.017832836833282555,0.00577121330950854,1588.4,358.0
