scenario,route_group,source_type,method,scope,n_runs,mean_mae,std_mae,mean_rmse,std_rmse,mean_bias,mean_n,mean_groups
direct_pair_low_support_1_4,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,20,0.6188354967299412,0.17309716743978204,0.6755942612643584,0.18443457454598947,2.2080394039017574e-07,1914.6,89.0
direct_pair_low_support_1_4,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,20,0.6197139504610238,0.12381519101663449,0.6248305364301583,0.12200535240181194,2.484943085848911e-07,1914.6,1625.4
direct_pair_low_support_1_4,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,20,0.32814048226057324,0.10490986464248837,0.3824887368180951,0.09762107386312353,-0.0006259031552726369,1914.6,89.0
direct_pair_low_support_1_4,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,20,0.37625861411544925,0.11366114519739334,0.6461170064729609,0.14394548385541467,-5.020281077505618e-05,1914.6,1.0
direct_pair_low_support_1_4,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,20,0.3869319864509366,0.1137293733069895,0.3928020989340879,0.11404335980612505,-3.982607297836557e-05,1914.6,1625.4
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,20,0.3326746372637458,0.10621544010068683,0.3895123896227225,0.09835918327604756,0.002128154972022422,1914.6,89.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,20,0.3804289163551263,0.12512142610787702,0.6539953076224376,0.15814448744125537,0.0033403684396399644,1914.6,1.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,20,0.3920265749098515,0.12434697159572083,0.3982509753088882,0.12625243517637258,0.0038992125777510952,1914.6,1625.4
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,20,0.3213335065501167,0.08986791945847838,0.3755309193799078,0.08329046806598828,0.0007164084647544226,1914.6,89.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_guarded_stack_micro,micro,20,0.37431590879798754,0.11636368147674676,0.6423326283169063,0.1445098864491508,0.0016315380320983306,1914.6,1.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,20,0.38553718478197896,0.11679541189418546,0.3915227525105166,0.11840178563749328,0.0019248455540889337,1914.6,1625.4
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,20,0.31675092263243343,0.08943393746731933,0.37149438736103135,0.08309833151642135,-0.0009836258337907332,1914.6,89.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_robust_blend_bucket,micro,20,0.37330387320582714,0.11520062867140017,0.647120970827391,0.14639871912257407,-0.0005721489648126895,1914.6,1.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,20,0.3852922214328669,0.11536155851393523,0.39123967023888717,0.11670238848452773,0.00029108297943159476,1914.6,1625.4
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_stack_micro,macro_target,20,0.3326792049202662,0.10540966814004385,0.3894460810793886,0.09753901191319443,0.0019461808825443846,1914.6,89.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_stack_micro,micro,20,0.38210735699928194,0.12165272940284873,0.657139774654828,0.15580334345592975,0.002786873439918976,1914.6,1.0
direct_pair_low_support_1_4,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,20,0.3932758297792095,0.11996585216337545,0.3993824604631101,0.12185400128091582,0.0033565951334278443,1914.6,1625.4
direct_pair_low_support_1_4,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,20,0.3296646096566134,0.10674413711462397,0.3864976635832319,0.10100050069695618,0.004488223984504678,1914.6,89.0
direct_pair_low_support_1_4,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,20,0.3849450365540889,0.12818441466920433,0.6669991421256776,0.1619808111384837,0.004859897047834457,1914.6,1.0
direct_pair_low_support_1_4,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,20,0.39803887464388005,0.12789283524222866,0.40420653216916785,0.13009390959883788,0.005617800373615718,1914.6,1625.4
long_tail_target_q25,classic,ours_rerun_same_split,identity_bias,macro_target,20,0.29344327028215467,0.08530704364769807,0.3658774144953397,0.08987541396213536,-1.4311728289940863e-19,7017.3,210.5
long_tail_target_q25,classic,ours_rerun_same_split,identity_bias,micro,20,0.3040607385771176,0.10953781046828275,0.5561513152088404,0.14519536041429004,1.620853877245045e-18,7017.3,1.0
long_tail_target_q25,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,20,0.38522993759538376,0.13183742989708222,0.4100835066320719,0.13763719996983548,2.1374315309790384e-18,7017.3,2899.3
long_tail_target_q25,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,20,0.2694474269116032,0.0790414330275434,0.34477858763878944,0.0870499009517858,0.0005935335115304373,7017.3,210.5
long_tail_target_q25,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,20,0.27662479255292977,0.09510451906896504,0.528588993291297,0.16035026343327896,-0.0016264413963856111,7017.3,1.0
long_tail_target_q25,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,20,0.36998063805350295,0.12500898479059894,0.3940581612677456,0.13090336199244443,-0.002827465535195913,7017.3,2899.3
long_tail_target_q25,classic,ours_rerun_same_split,pair_isotonic,micro,20,0.3218719226111254,0.08339288452717818,0.5664620173539915,0.14457516444231075,-0.02368205442538984,7017.3,1.0
long_tail_target_q25,classic,ours_rerun_same_split,pair_isotonic,macro_target,20,0.3676052837576932,0.13118063704118238,0.45708735135924694,0.13885924662227803,0.020656060045907178,7017.3,210.5
long_tail_target_q25,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,20,0.45136816576251493,0.0984540886617608,0.4802086343565867,0.10843156275364187,-0.03318386232476287,7017.3,2899.3
long_tail_target_q25,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,micro,20,0.27995538300688216,0.09927210258301618,0.5319012635344149,0.15789668705055868,-0.002690047556899099,7017.3,1.0
long_tail_target_q25,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_target,20,0.28711787648080606,0.09536411544058636,0.36336140231584524,0.1014431156189025,0.004299121142169124,7017.3,210.5
long_tail_target_q25,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_assay_pair,20,0.38111276508862263,0.12738430195429526,0.40475134076273234,0.13415762617029373,-0.002536564917527224,7017.3,2899.3
long_tail_target_q25,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_target,20,0.2689213540099834,0.0881630670715221,0.35069554596683034,0.09741756917576094,-0.0004075882431793838,7017.3,210.5
long_tail_target_q25,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,micro,20,0.2739096493284353,0.09612431423709711,0.5402543555398653,0.15980716016773902,0.0014311634485636398,7017.3,1.0
long_tail_target_q25,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_assay_pair,20,0.3694719418114829,0.12589587176176148,0.3957773718564775,0.13203501141066662,-0.0017912669539613569,7017.3,2899.3
long_tail_target_q25,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,micro,20,0.2811618135010148,0.10095181242825264,0.5429983756951917,0.16169062014519764,-0.0016264413963856111,7017.3,1.0
long_tail_target_q25,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_target,20,0.293016262286653,0.10273664813875914,0.3727475236724874,0.10884820959864032,0.0005935335115304389,7017.3,210.5
long_tail_target_q25,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_assay_pair,20,0.38512964439901876,0.13295139339070985,0.4092008548728955,0.13960178894430636,-0.002827465535195916,7017.3,2899.3
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,micro,20,0.42196364202961323,0.13343064181767983,1.4299643676648055,1.236476151682334,-0.029274123894360227,7017.3,1.0
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_target,20,0.473292876355153,0.09683751398007034,0.6711138861816442,0.17275747132408115,0.0016621507838526853,7017.3,210.5
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_assay_pair,20,0.682949371552869,0.25640532516844317,0.7086979043867045,0.2505275084734315,-0.06040537119784658,7017.3,2899.3
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,micro,20,0.3696516257492275,0.09845887629469394,0.6846670901051874,0.22712589385177714,-0.0016264000056187549,7017.3,1.0
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,20,0.37351086982976106,0.06723120306165674,0.46119550075805815,0.07784308462548507,0.0005937186940785679,7017.3,210.5
long_tail_target_q25,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,20,0.548560446427918,0.1617086579181929,0.5723974534872038,0.15701158864228743,-0.002827480523718394,7017.3,2899.3
long_tail_target_q25,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,20,0.2794319327459078,0.09779827157924771,0.5281765220029668,0.16368746422372676,0.0012383426400424556,7017.3,1.0
long_tail_target_q25,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,20,0.28289132105931725,0.09103043034711955,0.3556979521131828,0.09692819585773484,0.005671113117169589,7017.3,210.5
long_tail_target_q25,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,20,0.37926655713051793,0.13010776768373575,0.4029529299584391,0.1368694152463699,0.00813297576463928,7017.3,2899.3
long_tail_target_q25,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,20,0.2777073323342645,0.10071184199237856,0.5251652538527816,0.16672484154609726,-0.0004087946948026672,7017.3,1.0
long_tail_target_q25,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,20,0.28045185787150406,0.0926745358432482,0.3539248720366992,0.09837049735463324,0.005890491994905633,7017.3,210.5
long_tail_target_q25,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,20,0.37510993645725194,0.1341967952571357,0.39866911310040376,0.1406694548389476,0.0037919461057221273,7017.3,2899.3
long_tail_target_q25,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,20,0.27439594372335174,0.08432500910361349,0.3472152372888975,0.08985745274259486,0.0027587620445980784,7017.3,210.5
long_tail_target_q25,ours,ours_main_same_split,somol_guarded_stack_micro,micro,20,0.27464439334601687,0.09718856710365792,0.5186834292118823,0.1598098772280305,-0.0021451727299880647,7017.3,1.0
long_tail_target_q25,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,20,0.36713472937922365,0.12630925158918357,0.39073007975032037,0.1325520623143664,-0.0012572290747409798,7017.3,2899.3
long_tail_target_q25,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,20,0.270623033046424,0.08327648795408363,0.3465213660191303,0.08923615879726149,0.004151196007187783,7017.3,210.5
long_tail_target_q25,ours,ours_main_same_split,somol_robust_blend_bucket,micro,20,0.27097929141014965,0.09706175395307681,0.5212526869140077,0.1599128856861152,-0.0004718817765674621,7017.3,1.0
long_tail_target_q25,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,20,0.3644845040537319,0.12581078156298817,0.38934879629314245,0.13195087730153943,-0.00027774575627434776,7017.3,2899.3
long_tail_target_q25,ours,ours_main_same_split,somol_stack_micro,micro,20,0.27636671550583597,0.0996617908135924,0.5217486823242359,0.16160896990702223,-0.001292977424569714,7017.3,1.0
long_tail_target_q25,ours,ours_main_same_split,somol_stack_micro,macro_target,20,0.28027973285829877,0.09227192591439322,0.3536317659244379,0.0977456819634981,0.005562607859912716,7017.3,210.5
long_tail_target_q25,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,20,0.37196423000503714,0.12998693777592593,0.39546549897064703,0.1365678368851884,0.0015635179642508727,7017.3,2899.3
long_tail_target_q25,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,20,0.27838738267690977,0.10238871452911982,0.5285301434977487,0.16947446292319052,-0.0004894444539755927,7017.3,1.0
long_tail_target_q25,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,20,0.279153018002077,0.09344825626081515,0.35322662353392786,0.1001667566661205,0.0061147216097378115,7017.3,210.5
long_tail_target_q25,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,20,0.37701890268473315,0.13551770184842532,0.4009486413634701,0.1418295751988366,0.003092275070794446,7017.3,2899.3
pic50_in_2_12,classic,ours_rerun_same_split,identity_bias,micro,20,0.20792424703894516,0.04150341157534812,0.45969752555251037,0.04498175826185192,-1.4674103843775262e-18,24543.7,1.0
pic50_in_2_12,classic,ours_rerun_same_split,identity_bias,macro_target,20,0.27639341903554104,0.07628774458973143,0.3568798992755693,0.08185793299063215,-1.1874556670964582e-18,24543.7,243.3
pic50_in_2_12,classic,ours_rerun_same_split,identity_bias,macro_assay_pair,20,0.3603173270097294,0.11233002819069338,0.38255089116000174,0.11509933676575725,-1.451304787754834e-18,24543.7,9247.9
pic50_in_2_12,classic,ours_rerun_same_split,pair_affine_bias_fallback,micro,20,0.19434947006855605,0.03345511557910854,0.44236557151516925,0.05377981787118256,-0.0008869598289098005,24543.7,1.0
pic50_in_2_12,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_target,20,0.25597973503713434,0.06932183234257812,0.3388040276822462,0.0776839065422536,-0.0008962059631584286,24543.7,243.3
pic50_in_2_12,classic,ours_rerun_same_split,pair_affine_bias_fallback,macro_assay_pair,20,0.34842091362245897,0.10904059888736199,0.3704369946836871,0.11130853281640919,-0.005069807726440582,24543.7,9247.9
pic50_in_2_12,classic,ours_rerun_same_split,pair_isotonic,micro,20,0.2252676591357931,0.043586675522328,0.4595068644146519,0.052847293171501664,-0.018206943136352457,24543.7,1.0
pic50_in_2_12,classic,ours_rerun_same_split,pair_isotonic,macro_target,20,0.3376296415524591,0.10390132357193144,0.4318162344096218,0.11196248711642028,0.012251507657210864,24543.7,243.3
pic50_in_2_12,classic,ours_rerun_same_split,pair_isotonic,macro_assay_pair,20,0.4064754140173771,0.045487424030732734,0.43261730129969733,0.04920909212668394,-0.03055737604354288,24543.7,9247.9
pic50_in_2_12,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,micro,20,0.19491325124581474,0.036393523691315655,0.4431125558425433,0.05103128390986328,-0.0004038930797129364,24543.7,1.0
pic50_in_2_12,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_target,20,0.2695732207791496,0.08120307092184399,0.3527521545787665,0.08803164955725128,0.00241546574069682,24543.7,243.3
pic50_in_2_12,direct_competitor,ours_rerun_same_split,calibration_grid_selector_micro,macro_assay_pair,20,0.3535020790423637,0.10498002097591976,0.37520894875057065,0.10769237715352474,-0.002315095488118489,24543.7,9247.9
pic50_in_2_12,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,micro,20,0.18884067500126328,0.036357556003402354,0.45237906563755337,0.06308581286989969,0.0007841571419239009,24543.7,1.0
pic50_in_2_12,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_target,20,0.2546065448861451,0.07598722166338814,0.34438226596513644,0.08622656910381699,-0.0008986791202042248,24543.7,243.3
pic50_in_2_12,method_comparison,ours_rerun_same_split,robust_trimmed_bias_fallback,macro_assay_pair,20,0.34638869789855703,0.11011712310131831,0.37122490748923703,0.11176245714574606,-0.0032259292539824256,24543.7,9247.9
pic50_in_2_12,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,micro,20,0.19666068364313127,0.03436009907688294,0.45341942889635567,0.05366130193408303,-0.0008869598289098005,24543.7,1.0
pic50_in_2_12,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_target,20,0.2735359238932589,0.08783168826118024,0.3592617500508015,0.09529018125575635,-0.0008962059631584275,24543.7,243.3
pic50_in_2_12,missing_modality,ours_rerun_same_split,missing_metadata_pair_or_global_delta,macro_assay_pair,20,0.3547020017669188,0.10476163527646584,0.37672223078611766,0.10715977867363458,-0.00506980772644058,24543.7,9247.9
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,micro,20,0.28284420515302683,0.07535238178354095,1.0936887125789214,0.8885089109971364,-0.012348783925476768,24543.7,1.0
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_target,20,0.44302936041772095,0.08268903962471238,0.656818097491877,0.17244246194172405,-0.0030663181828754845,24543.7,243.3
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_knn_k5,macro_assay_pair,20,0.6001809490532045,0.24760305740360974,0.6241934544059301,0.2468141024810269,-0.034728386641722425,24543.7,9247.9
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,micro,20,0.26468869789653543,0.09060128570859241,0.5457599337617272,0.1325037104675149,-0.0008870094043191637,24543.7,1.0
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_target,20,0.35975331720698805,0.06950521824624695,0.4552197545935625,0.07673090132670783,-0.0008960769520317293,24543.7,243.3
pic50_in_2_12,modern_assay_context,ours_rerun_same_split_surrogate,assay_context_pair_or_ridge,macro_assay_pair,20,0.5057149046283639,0.10720293906062033,0.5274968120528831,0.10413018364805175,-0.0050698541472436,24543.7,9247.9
pic50_in_2_12,ours,ours_main_same_split,gauge_calibration_selector_micro,micro,20,0.192249575476045,0.036371778423048444,0.43547221966751026,0.05578183244471843,0.0008165457551985077,24543.7,1.0
pic50_in_2_12,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_target,20,0.26528282762990135,0.07811196533471926,0.34533744158007335,0.084295940218967,0.00385232860995348,24543.7,243.3
pic50_in_2_12,ours,ours_main_same_split,gauge_calibration_selector_micro,macro_assay_pair,20,0.3460680323208857,0.10398017807410417,0.3679328278764723,0.10662442606300981,0.0051500732660868746,24543.7,9247.9
pic50_in_2_12,ours,ours_main_same_split,somol_gauge_graph_blend_micro,micro,20,0.19107159298618256,0.035827430101530146,0.43347994134677004,0.05601461575840621,-5.315155870998702e-05,24543.7,1.0
pic50_in_2_12,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_target,20,0.26326574674456193,0.07873672027635395,0.34351872110578835,0.08469569159559098,0.0038847861030629495,24543.7,243.3
pic50_in_2_12,ours,ours_main_same_split,somol_gauge_graph_blend_micro,macro_assay_pair,20,0.3423417468459263,0.10534393997851244,0.36421418435917696,0.10774291683234068,0.0014794314944664602,24543.7,9247.9
pic50_in_2_12,ours,ours_main_same_split,somol_guarded_stack_micro,micro,20,0.19003098398578008,0.034837859891806044,0.43020184929731453,0.05451606991356798,-0.0008496509732258302,24543.7,1.0
pic50_in_2_12,ours,ours_main_same_split,somol_guarded_stack_micro,macro_target,20,0.25837340637827644,0.07305727473529564,0.3380408709927975,0.07925365116975186,0.0012782772903971132,24543.7,243.3
pic50_in_2_12,ours,ours_main_same_split,somol_guarded_stack_micro,macro_assay_pair,20,0.3379851119242947,0.10257247939536207,0.3598183644314775,0.10490612554731314,-0.0022823753735279236,24543.7,9247.9
pic50_in_2_12,ours,ours_main_same_split,somol_robust_blend_bucket,micro,20,0.1856408632407465,0.036060752262351364,0.43378887577273034,0.0584302408074058,3.4048289449034467e-05,24543.7,1.0
pic50_in_2_12,ours,ours_main_same_split,somol_robust_blend_bucket,macro_target,20,0.2549813082601247,0.07209415038350286,0.338391419252121,0.07922539092447575,0.0026216847158592608,24543.7,243.3
pic50_in_2_12,ours,ours_main_same_split,somol_robust_blend_bucket,macro_assay_pair,20,0.3357000823361122,0.10313913670613914,0.3591631723268179,0.10520915814903505,-0.0018080367527574747,24543.7,9247.9
pic50_in_2_12,ours,ours_main_same_split,somol_stack_micro,micro,20,0.19047673745149502,0.0355235118998485,0.43134223147260825,0.054541537678528706,-0.0004778689476766421,24543.7,1.0
pic50_in_2_12,ours,ours_main_same_split,somol_stack_micro,macro_target,20,0.2628658185235791,0.07839335249921286,0.34301809950982814,0.08414339431447378,0.003523623904612134,24543.7,243.3
pic50_in_2_12,ours,ours_main_same_split,somol_stack_micro,macro_assay_pair,20,0.3398156866036345,0.10233631068619171,0.3616274301706567,0.10489971449045342,-0.0005429588435372724,24543.7,9247.9
pic50_in_2_12,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,micro,20,0.19234240272659653,0.03577079266495241,0.4386625069163494,0.057566872724171964,-0.00026151672260838556,24543.7,1.0
pic50_in_2_12,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_target,20,0.26221136091177666,0.0795757227302599,0.34288181714611765,0.08635301305926785,0.003948616246113928,24543.7,243.3
pic50_in_2_12,ours_ablation,ours_ablation_same_split,graph_gauge_calibration_selector,macro_assay_pair,20,0.34574917247545606,0.1049708707727974,0.3678165715360156,0.10701404834507545,0.0003380805086958749,24543.7,9247.9
